conversation_id,text,emotion,type,human_type,video_url,text_id,emotion_label,emotion_score
27,"Oh, okay.",,interview,client,,3,neutral,0.3903762996196747
27,"Well, she also mentioned monitoring my blood sugar and all this. And that just seemed like a lot of mumbo jambo to me.",,interview,client,,4,neutral,0.9137130975723268
27,Yeah. I think I could probably do that.,,interview,client,,5,neutral,0.8690641522407532
27,She mentioned my legs having troubles and-,,interview,client,,6,sadness,0.670702338218689
27,"Yeah. It looks like a massive task that I'm may not be able to handle. And then, yeah, all this horrible stuff happens to me. I mean, it's- it's a bleak-looking situation and a lot worse.",,interview,client,,7,disgust,0.6344804167747498
27,"And it is discouraging, just like discouraging.",,interview,client,,8,disgust,0.7584787011146545
27,"Well, that's, yeah. It's not just being scared, you know. I don't want that to happen to me, but then when I, when-when she reels off all these things I gotta do and I'm sort of going oh, oh, you know, I'm not certain I can even get it done. So it's sort of sitting-- well, you know, I'm sitting here thinking that, oh my God, this is- this is what's gonna happen to me.",,interview,client,,9,fear,0.8946675658226013
27,"Yeah. I'm supposed to learn how to manage it. I just learned that I got diabetes and apparently, it's pretty bad 'cause, uh, she said my blood sugar was sky high, and then she laid all these huge consequences on things that can happen. That just sounds so disastrous and, uh, and then she told me I gotta do all this stuff. And man, I'm just sort of disappointed right now.",,interview,client,,10,disgust,0.5712713599205017
27,Pleasure to meet you.,,interview,client,,11,joy,0.9504602551460266
27,Hey.,,interview,client,,12,neutral,0.4196605384349823
27,"Well, I don't think too much trouble in taking the medicines, especially since I understand my blood sugar is really high. and-",,interview,client,,13,fear,0.7113521695137024
27,"Yeah, I'm pretty- I'm pretty good at taking drugs.",,interview,client,,14,joy,0.7346032857894897
28,"Yeah, I like being active. You know, if I could, um, be more adept to tennis, and I would love to do something like that coaching people how to play tennis, but I don't. I know enough about the game and play it, but I-I don't think my skill level would be high enough to actually coach other people but—",,interview,client,,0,neutral,0.467401385307312
28,"Yes, I have.",,interview,client,,1,neutral,0.7697765231132507
28,Hi.,,interview,client,,2,neutral,0.8685229420661926
28,Inner harmony.,,interview,client,,3,neutral,0.5405917763710022
28,Mm-hmm. Yeah.,,interview,client,,4,neutral,0.5105159282684326
28,Absolutely.,,interview,client,,5,neutral,0.8750759959220886
28,"I'm gonna be disappointed, I'm gonna be injured or whatever.",,interview,client,,6,sadness,0.8855400085449219
28,True joy comes from knowing it's not always gonna be happy. I'm gonna- I'm gonna be bummed out sometimes.,,interview,client,,7,sadness,0.9409250020980836
28,"And when I think of the flip side of that, uh, um, I-I know there's gonna be pain, disappointment, upset in my life, um, too that I accept that and that's part of joy.",,interview,client,,8,joy,0.7438400387763977
28,Yeah.,,interview,client,,9,neutral,0.8143123984336853
28,"-enjoyment. I think it's intertwined in a lot of things. It's fun to learn about pe-- other people, other cultures. it's fun to have the inner harmony. I think that- I think that was an all-encompassing thing about life. The part of it is to experience pleasure. Yeah.",,interview,client,,10,joy,0.9888159036636353
28,Yeah.,,interview,client,,11,neutral,0.8143123984336853
28,Right. Mm-hmm.,,interview,client,,12,neutral,0.5942885279655457
28,"But I like I enjoy learning and experiencing different cultures going, um, to different places in the world and then just also being around people that live in the community that are from other cultures. And I think that brings a lot of wisdom. And just also being open to, uh, differences. And then like today, Election Day realizing that something might happen, uh, in the Congress or the Senate, that's gonna be sort of against my values but if it happens, it happens, and I have to deal with it and-and be at peace with myself with about whatever anybody else is doing I still have to have that inner peace within myself.",,interview,client,,13,joy,0.9259321093559264
28,Right.,,interview,client,,14,neutral,0.8274132609367371
28,"So, you know, even if it's a little inconvenient for me, or my house gets messy, or my kitchen is a mess, or whatever they don't pick up after themselves it's okay. You know, I'll live. You know, it's okay, it's not a big deal. Yeah. Before it was wisdom, because I really, that's, um-- it is high on my list and it might be higher if these other things weren't here.",,interview,client,,15,neutral,0.5235342383384705
28,"Yes. Yeah. Um, then, and but also service, that's third because I really do enjoy helping other people. Being there for other people, you know, and-and if it puts myself out. Like I have my brother, his-his daughter, and his granddaughter they come over and, uh, I slept on-on the air mattress and, uh, me with my mother and my dad and my sis-- my-- his daughter in the other spare room that I have.",,interview,client,,16,joy,0.8335291147232056
28,"Yeah, mm-hmm, yeah. [crosstalk] And that it's not selfish.",,interview,client,,17,neutral,0.7245806455612183
28,Self love.,,interview,client,,18,joy,0.4063979089260101
28,Mm-hmm.,,interview,client,,19,neutral,0.5854405760765076
28,"Not out of a sense of, uh, you know, ""I'm obligated to this person.""",,interview,client,,20,neutral,0.6977596879005432
28,"Yeah, that's part of it. Yeah, and then just feeling like, um, I don't have to please other people either. It's not a selfish thing to put myself first. And, uh, that's something I've always tried to do, make other people happy, please other people, and-and also put myself second, third, fourth, or whatever it is. And I always thought, ""Well, that's the way a good person should be.They should always put other people first, you know. And then there's times for that, you know. There's something going on, and you wanna go out of your way to help people, and you say, ""Well, my needs aren't so important right now."" I think that is okay to do once in a while. As long as you know- you know that you're not really, um, doing anything detrimental to yourself while you're doing it. And you realize, ""Well, I'm just-- I'm really helping this other person a lot, and it gives me satisfaction.""",,interview,client,,21,neutral,0.3585444390773773
28,"Um, I really feel like-- yeah, I feel like really good about myself.",,interview,client,,22,joy,0.9770153760910034
28,"Yeah. Um, since I've been practicing yoga, and since I learned how to teach yoga, that's been something that I've been, um, coming to terms with more, that I feel like I have a lot more inner harmony. I'm more at peace with myself, and in-in the quiet times, and if I'm meditating.",,interview,client,,23,joy,0.8509403467178345
28,"And, um, I put that as a higher priority, or top of my value list.",,interview,client,,24,neutral,0.9513638615608216
28,"Yeah, it's just funny how it came out that it wasn't in the top 12. But then when I look at it again it had something to do with, um, peace, uh, inner peace or something or something in there.",,interview,client,,25,surprise,0.7915189266204834
28,"It's been in the top. It's been up there, yeah. I don't remember if it's always been number one. It's probably definitely been in the top three. Uh, yeah, because I've had problems, um, with inner harmony, I guess in different stages in my life, so I don't get that. This time I put it at number two.",,interview,client,,26,neutral,0.93959379196167
28,"And I do that, but I think, well, it's one night or it's two nights that I have a guest. I could sleep in my bed all the other days. [unintelligible 00:05:54]",,interview,client,,27,neutral,0.8560563325881958
28,Yeah.,,interview,client,,28,neutral,0.8143123984336853
28,"Yes. And school learning in the classroom and outside of the classroom. Where I've been in different Native American communities, reservations, place I spent two months in the summertime really, uh, learning about the cultures is a beautiful place to be, there's a lot of wisdom. And, uh, fun, pleasure, fun, satisfaction-",,interview,client,,29,joy,0.9245678782463074
28,"-uh, value. Yeah, because I really value physical and mental health, um, spiritual, emotional. Everything as a whole package, I guess, health. Um, and I'm working on, um, a certification to become a fitness trainer. Cal State [inaudible 00:00:40] there's a like extension program. I've been doing that for the last five weeks. I have a final exam coming up, like, Saturday. A little tense about it, I guess, but, um, I'm looking forward to, like, doing it, and I gotta wait for my results. Then, I got into an internship.",,interview,client,,30,neutral,0.7865318059921265
28,"Yeah, I really like doing this, and, um, I-I rated health as my first-",,interview,client,,31,joy,0.9645076990127563
28,"Good, I'm doing really good.",,interview,client,,32,joy,0.8809338212013245
28,"Um, but it's kind of exciting, a different career path in my life. Being an office worker for so long is getting boring too-- physical activity, health, in that respect.",,interview,client,,33,joy,0.9264602065086364
28,"Yeah, it was nice being here and having you listen to me. Encouraging me was okay.",,interview,client,,34,joy,0.8832029104232788
29,"Yeah, yeah, yeah. Well, it's not that easy to get started. You do certainly have to have some motivation to want to do it. Um, and when you first start, oftentimes you do feel a little wobbly or a little insecure.",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,0,fear,0.956839680671692
29,I do Tai Chi. I do it three days a week and it's really helped my balance as well.,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,1,neutral,0.5194768905639648
29,"You know, it cuts your risk of falls in half. It also helps to reduce pain although that's not a short-term benefit, you do have to stick with it for at least three to six months to start have it help reduce your pain. But it does have a number of things that I think would get you to your goals of being home and able to play with your dog and doing your own cooking and things like that.",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,2,neutral,0.9330335855484008
29,"Hi, Mrs. Smith. It's really nice to see you again. I see you're back to follow up on the stroke you had. How are things going for you at the rehab facility?",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,3,joy,0.8991492986679077
29,Kind of slow?,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,4,surprise,0.4669364690780639
29,What kind of things have you been in your rehab?,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,5,neutral,0.8016698360443115
29,"It hurts? Oh, I'm sorry to hear that. Where are you having pain?",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,6,sadness,0.6669131517410278
29,"Well, you know, I-I understand that pain is hard to work through but a lot of time when you're having rehab after a stroke, that pain is telling you that your muscles and joints are starting to work again. So you can kind of think of it as a positive way to, you know, know that your-your body's getting back to normal.",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,7,neutral,0.5275145173072815
29,"Yeah, yeah, I understand. So there are lots of places around that have it. Your local senior center would have it. And what I recommend is that you start by doing it in a chair. Just sitting in the chair.",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,8,neutral,0.948162317276001
29,But what are your goals for the long term?,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,9,neutral,0.8780556917190552
29,"Yeah, yeah. And so that's a very important goal to be able to get back home, to be able to get back to your independence. Have you thought about what it might take to get there?",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,10,neutral,0.9167826771736144
29,"You could. You can talk to the instructor and that way you won't fall, you'll feel confident and you'll start to learn some of the moves. And then gradually over time, as you get a little bit better at doing the moves in a chair, you can start to stand up, use the chair to lean on, and then eventually, you'll be able to get to the point where you can do it on your own.",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,11,neutral,0.5950914025306702
29,"Not really, okay. Well, have you ever heard of something called Tai Chi? Is that a familiar term to you?",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,12,neutral,0.7996423244476318
29,You've heard of it?,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,13,surprise,0.6033147573471069
29,Okay.,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,14,neutral,0.5348885655403137
29,"Well, you know, Tai Chi is one of the best ways to get your balance back after you've had something like a stroke. And it's also really good for preventing falls. And if you wanna be home and you wanna be doing the things you wanna do and going for walks with your dog, it's very important to make sure that you don't fall 'cause that would cause more problems down the road.",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,15,neutral,0.836764395236969
29,So what do you think about Tai Chi? Is that something you think you might be able to try sometime?,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,16,neutral,0.8231726288795471
29,"Oh, of course, of course. And what are the things that you'd like to be able to do once you get home?",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,17,neutral,0.8813837766647339
29,"Mm-hmm. Yeah, you're absolutely right. And it's also going to be very important that once you're home, you're able to continue on a regular activity program. Have you thought about what that might look like?",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,18,neutral,0.8977587819099426
29,[signs] Kind of slow.,,interview,client,,19,neutral,0.5039287209510803
29,"Oh, okay. Well, yeah. Um, listen, anything that's going to get me home and if you do it and you recommend it, I'll try it.",,interview,client,,20,neutral,0.6366098523139954
29,Yeah.,,interview,client,,21,neutral,0.8143123984336853
29,"Oh, they have me doing all kinds of things in different machines and stuff. Yeah, it hurts.",,interview,client,,22,sadness,0.5876131057739258
29,"Well, just about every joint like especially my knees. They're really-- They have me doing some leg things that-that-that is it really necessary?",,interview,client,,23,neutral,0.2986431419849396
29,Okay.,,interview,client,,24,neutral,0.5348885655403137
29,I wanna go home.,,interview,client,,25,sadness,0.9808456897735596
29,"Everything. I wanna- I wanna, play with my dog. I miss my dog. I wanna cook for myself. I'm a very independent person and I wanna do things for myself.",,interview,client,,26,sadness,0.9673700332641602
29,"Um, I guess the rehab.",,interview,client,,27,neutral,0.7955363392829895
29,Not really.,,interview,client,,28,surprise,0.5681542158126831
29,"All right. Well, I'm delighted. It's a pleasure to see you again. I hope your rehab continues to go well and we can talk some more about this at our next visit.",,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,29,joy,0.9823607206344604
29,"Oh, yeah.",,interview,client,,30,neutral,0.6192113161087036
29,"Uh, I have.",,interview,client,,31,neutral,0.8126803040504456
29,"I have a friend who, uh, does it and she just raves about it. She loves it.",,interview,client,,32,neutral,0.4683263301849365
29,"Absolutely. I do not want to fall, for sure.",,interview,client,,33,sadness,0.3787478804588318
29,"Well, I-I hadn't really thought about it, but yeah I guess, I guess.",,interview,client,,34,neutral,0.7080835700035095
29,"Like I said, my friend talks about it and-and it's very pretty. I've seen pictures, you know.",,interview,client,,35,joy,0.3794797360897064
29,"Well, I don't see how I could do it. I-I'm still in a walker, you know.",,interview,client,,36,surprise,0.6299853920936584
29,I could?,,interview,client,,37,surprise,0.9029037356376648
29,And you really recommend this?,,interview,client,,38,surprise,0.7514582276344299
29,You do Tai Chi?,,interview,client,,39,surprise,0.7189317941665649
29,"Okay, okay.",,interview,client,,40,neutral,0.331503301858902
29,All right. Thank you for coming in.,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,41,joy,0.6209338903427124
29,Mm-hmm.,,interview,therapist,https://www.youtube.com/watch?v=giXGZvZIl2k,42,neutral,0.5854405760765076
30,"Because I was- because I was right there, man. I was right there in the same place when I'd come home and I'd pop a couple of those pills, it was the same deal, like and I wanted to stay there. I wanted to stay exactly right there. And I just felt like I'd ruined everything. You know, Erin's using the phone now, and he called me the next day and it was, uh, great, but I kinda felt ashamed of myself, and I don't want to feel that way again.",,interview,client,,0,disgust,0.4819342195987701
30,"Because of what-- Yeah, I guess, I think that's what I mean, yeah, yeah. Because you know, I mean- I mean I could have stayed, I could have got, I could have got absolutely hammered and I could have done it every night for the rest of the week.",,interview,client,,1,anger,0.5054413676261902
30,"But I don't know if I stopped because I knew I had to stop or because, you know, it was like right there, that's where I wanted to stay, you know? Anyway, I just, uh-- [crosstalk].",,interview,client,,2,neutral,0.4142185747623443
30,"They're better, yeah.",,interview,client,,3,neutral,0.629400908946991
30,"Yeah, yeah.",,interview,client,,4,neutral,0.5973883867263794
30,"Something clicked, I'd had a bunch to drink and, uh, and I knew I'd messed up. I totally messed up.",,interview,client,,5,anger,0.4138888418674469
30,How did you know you messed up?,,interview,therapist,https://www.youtube.com/watch?v=oZEdbK0VFXU,6,anger,0.6202420592308044
30,"Was it that something happened, um, where you put something that was really important to you at risk? Is that what that was about, um, when you say you felt guilty, uh, you felt bad talking to Erin on the phone?",,interview,therapist,https://www.youtube.com/watch?v=oZEdbK0VFXU,7,sadness,0.6360982656478882
30,So you saw yourself putting something that was important to you at risk.,,interview,therapist,https://www.youtube.com/watch?v=oZEdbK0VFXU,8,disgust,0.4477845132350921
30,"Yeah. Well, and then you get the kind of, I don't know if it felt like a green light or a yellow, it went from red to cautionary, you could see your kids, and that was something that was really what you were working for.",,interview,therapist,https://www.youtube.com/watch?v=oZEdbK0VFXU,9,neutral,0.727394700050354
30,"Here you are actually, three months on, three long months as you say, um, and things have been going really well, Uh, you even get a bit of—",,interview,therapist,https://www.youtube.com/watch?v=oZEdbK0VFXU,10,neutral,0.8890919089317322
31,"Yes, thank you.",,interview,client,,0,neutral,0.6607332229614258
31,-and I was going out with friends and I was home a lot of the day-,,interview,client,,1,joy,0.5630990862846375
31,It just seemed to get worse when it was the weekend-,,interview,client,,2,disgust,0.726852536201477
31,Yes.,,interview,client,,3,neutral,0.8983094692230225
31,"But during the week, I was able to cut down at least two or three cigarettes a week, and that's just in one week. So-",,interview,client,,4,neutral,0.9080718755722046
31,"-instead of at work. And I found that, um, it was really hard to stop those urges.",,interview,client,,5,neutral,0.2412910759449005
31,-to have a cigarette.,,interview,client,,6,disgust,0.5221679210662842
31,"-and I found it was okay. It got a little bit scary on the weekend because, uh, uh, the urge has kept on coming-",,interview,client,,7,fear,0.9456332921981812
31,"-for a week, uh, trying to mark down the-the difference in my smoking, being more aware when I had the urge, if I could stop the urge-",,interview,client,,8,fear,0.5055771470069885
31,"Well, I did what we discussed. I did the journal-",,interview,client,,9,neutral,0.9041378498077391
31,"Hello, doctor.",,interview,client,,10,neutral,0.8579416871070862
31,Yeah.,,interview,client,,11,neutral,0.8143123984336853
31,"Okay, thank you doctor.",,interview,client,,12,joy,0.4765979945659637
31,If I can just postpone it-,,interview,client,,13,neutral,0.5495678782463074
31,"But I marked it in the book. Uh, that's one thing I said to myself, I'll be honest in my marking down.",,interview,client,,14,neutral,0.8447050452232361
31,"I wouldn't mind coming back in a week again because this is all new and-and a week, I can handle a week.",,interview,client,,15,neutral,0.4011660814285278
31,-discuss it with.,,interview,client,,16,neutral,0.8952255249023438
31,-and also coming back and-and talking to you really helps 'cause I have someone to-,,interview,client,,17,joy,0.8812432289123535
31,"So, if I [unintelligible 00:02:59] between two of them-",,interview,client,,18,neutral,0.5492538809776306
31,"And I'm still gonna try that when I get the urge to let it go, fight it, and maybe not go out for a cigarette until the next urge comes.",,interview,client,,19,neutral,0.7737869620323181
31,I can try each day to count.,,interview,client,,20,neutral,0.9579010009765624
31,Yes.,,interview,client,,21,neutral,0.8983094692230225
31,Yes.,,interview,client,,22,neutral,0.8983094692230225
31,"And, um, 'cause I smoke a large pack and small pack, maybe just two small packs.",,interview,client,,23,neutral,0.8073902726173401
31,"I-- And it took me a week and I'm down two cigarettes a day, I-I figure.",,interview,client,,24,neutral,0.5199162364006042
31,I think I'd just like to do what I did this first week. I liked the idea of marking it down.,,interview,client,,25,joy,0.899598240852356
31,"And then, uh-uh, what I'd like to do is try not to smoke in my house.",,interview,client,,26,neutral,0.4617852568626404
31,'Cause I-I-I-,,interview,client,,27,fear,0.7359142303466797
31,"-I'll have it when I get to work or on the way to work.""",,interview,client,,28,neutral,0.9348442554473876
31,"-and-and say, ""Okay, I'm not gonna have it at home-",,interview,client,,29,fear,0.3565655946731567
31,"So, I'm gonna have to really be aware of the weekends. Maybe get some kind of hobby or-or join some group or something on the weekends to keep me busy.",,interview,client,,30,neutral,0.8584852814674377
31,"What I'd like to do is maybe go down to five cigarettes, in other words, another three a day.",,interview,client,,31,neutral,0.8787755966186523
32,"Okay. So it's kind of linked to your drinking, the fact that, um, that you can-- if you can take care of that drinking, you can take care of the-",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,0,neutral,0.7433134913444519
32,Probably a six. Okay. So you're pretty confident that you can do it. And why are you a six and not a two or three?,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,1,neutral,0.9113508462905884
32,-birth control issue and this importance comes down as your reason why you're not down here.,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,2,neutral,0.432950496673584
32,Okay.,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,3,neutral,0.5348885655403137
32,"Okay. And if you need more information, we can get that for you.",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,4,neutral,0.9237849116325378
32,Yes.,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,5,neutral,0.8983094692230225
32,"Very good. So it looks like, um, you're using a good method of birth control, you're just not able to use it effectively. And you've linked it back here to the drinking. So would you like to develop a plan around your alcohol use at this-- today?",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,6,neutral,0.891482412815094
32,Would you like to answer some questions and kind of do a self-evaluation about how you're feeling around alcohol and the contraception?,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,7,neutral,0.7710747122764587
32,"Okay. So we're working on a 10 point of scale 1 to 10, 1 being not important, 10 being very important. One being not confident, one being very confident. So on a scale of 1 to 10, which number best reflects how important it is to you to drink the-- what risk limits?",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,8,neutral,0.8332396149635315
32,Amount of four.,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,9,neutral,0.911016285419464
32,"You'd say an eight. Okay. And on a scale of 1 to 10, how confident are you at the present time that you can drink below risk levels?",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,10,neutral,0.8928807973861694
32,Okay. So that gives you a good reason not to drink. Okay. Anything else?,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,11,neutral,0.7235756516456604
32,So you have a support group that gives you the ability to have fun and still drink below risk levels?,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,12,neutral,0.9186748266220092
32,Okay. Anything else?,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,13,neutral,0.4377276003360748
32,"Now let's look at your self-evaluation of your birth control. So now we're doing the risk of pregnancy and the use of birth control. So on a scale of 1 to 10, how important is it to you to use effective birth control every time you have sex to keep from getting pregnant?",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,14,neutral,0.8277695178985596
32,"An eight. Okay. And on a scale of 1 to 10, how confident are you at the present time that you- that you can use effective birth control?",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,15,neutral,0.6616913676261902
32,Every time.,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,16,neutral,0.8064846396446228
32,Correctly as it's prescribed.,,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,17,neutral,0.957038938999176
32,"Okay. And so let's look at those two. You're-you're thinking it's pretty important, but your confidence is down here, uh, a four, but it's not a one. What makes you confident that you can drink below risk levels and you remember what those are?",,interview,therapist,https://www.youtube.com/watch?v=5ePJw0NjEec,18,neutral,0.7229123115539551
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,0,neutral,0.8143123984336853
33,Okay.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,1,neutral,0.5348885655403137
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,2,neutral,0.8143123984336853
33,Mm-hmm.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,3,neutral,0.5854405760765076
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,4,neutral,0.8143123984336853
33,"So you said the-the first one you said, you don't like the way it makes you feel?",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,5,disgust,0.5760033130645752
33,"So, tell me a little bit about what you don't like about- what you've noticed about it?",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,6,neutral,0.433889776468277
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,7,neutral,0.8143123984336853
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,8,neutral,0.8143123984336853
33,"Well, that is a bummer. I mean—",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,9,disgust,0.7182106971740723
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,10,neutral,0.8143123984336853
33,You're a lucky man.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,11,neutral,0.4823309779167175
33,"Okay. [laughs] And-and-and, uh, if you wanted to maybe even, you know, a little drinking and weed in there 'cause it's also very kind. [crosstalk]",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,12,disgust,0.4104965925216675
33,-just a touch.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,13,neutral,0.7360560894012451
33,"Okay, mild schizophrenia is fine. Good. Okay, so-",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,14,neutral,0.705913782119751
33,"Right. So, you're-you're a, um-um, a patient who's been diagnosed with some s- maybe schizophrenia, bipolar.",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,15,neutral,0.4723079800605774
33,-and you're gonna—,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,16,anger,0.3938295245170593
33,"-so, you're gonna, um, play with me a little bit and, um-",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,17,neutral,0.2994313538074493
33,"So, um, it also, um-- Anyway, it's-it's when people are just saying, ""Um, you know, this is why I don't wanna change. You know, I'm happy the way that I am. You know, it's, you know, um, God made it that marijuana stuff,"" you know, things like that. So-",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,18,joy,0.9649347066879272
33,"So, if-if-if we could maybe find a medication that didn't give you as bad side effects, perhaps you might not have to drink as much or at all or smoke a little weed to take the edge off. I mean, who knows? [unintelligible 00:09:55]",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,19,disgust,0.5114588141441345
33,"So, we were, um- we were just talking a little bit about sustained talk, which most people call denial.",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,20,neutral,0.9188450574874878
33,Okay.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,21,neutral,0.5348885655403137
33,You must like that statue.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,22,neutral,0.5187938213348389
33,Okay.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,23,neutral,0.5348885655403137
33,Running around naked.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,24,disgust,0.5012381672859192
33,Okay. What else?,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,25,anger,0.384549468755722
33,Might get you into trouble [unintelligible 00:05:06],,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,26,disgust,0.2133195102214813
33,You were right.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,27,neutral,0.9214306473731996
33,"So they-- So, um, before you started taking the medication, though, when she was, you know, um-- Even though now she's like, ""Where is my old Scott,"" and stuff, well, were there any times when she wanted you to go on the medication? And, if so, what-what prompted those?",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,28,neutral,0.4257761240005493
33,I didn't even know they had a spice channel. [chuckles],,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,29,surprise,0.5546190142631531
33,"Oh, okay.",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,30,neutral,0.3903762996196747
33,With the libido out the door.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,31,neutral,0.3309330344200134
33,"Yeah. Where's Scott? Where did- where did Scott go? That feisty, spirited guy, where- where'd he go?",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,32,anger,0.7368354797363281
33,"And-and your wife, what does she have to say about that?",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,33,surprise,0.3735724985599518
33,"To tell you, it sounds terrible, actually. Yeah. So, that that-that really-- And then- and then, to top it all off, literally, I mean, no sex drive.",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,34,disgust,0.650100827217102
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,35,neutral,0.8143123984336853
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,36,neutral,0.8143123984336853
33,Yeah.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,37,neutral,0.8143123984336853
33,"So, it's, you know, thinking as quickly and responding as quickly and-and things like that-- [crosstalk]",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,38,neutral,0.766879141330719
33,So you feel slow.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,39,sadness,0.3753018677234649
33,"It's really, your timing is [unintelligible 00:03:13]",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,40,surprise,0.5952624082565308
33,"Mm. So, and then you said, you don't like how it makes you act, um, if you can tell me a little bit about that.",,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,41,disgust,0.6420844793319702
33,Very dull.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,42,sadness,0.8345305323600769
33,Very dull.,,interview,therapist,https://www.youtube.com/watch?v=U32rGyGrd90,43,sadness,0.8345305323600769
